id_achat,id_client,date_achat,montant,produit
5526,1162,2024-05-10,47.88,Charger
5527,1163,2024-03-05,199.28,Webcam
5528,1163,2025-07-27,196.62,Keyboard
5529,1163,2023-04-05,164.57,Webcam
5530,1163,2023-10-08,445.25,Tablet
5531,1163,2025-07-06,68.05,Keyboard
5532,1163,2024-06-03,545.97,Monitor
5533,1164,2023-04-03,775.98,Tablet
5534,1164,2023-08-25,149.88,Mouse
5535,1164,2024-09-24,389.25,Tablet
5536,1164,2024-04-19,1533.95,Laptop
5537,1165,2025-03-21,109.5,Mouse
5538,1165,2023-03-26,433.26,Speaker
5539,1165,2023-06-14,27.5,Mouse
5540,1165,2024-11-18,65.38,Keyboard
5541,1166,2024-03-21,68.96,Mouse
5542,1166,2024-04-05,74.48,Mouse
5543,1166,2023-04-11,155.41,Webcam
5544,1166,2024-01-21,74.89,Mouse
5545,1166,2024-12-20,85.42,Keyboard
5546,1167,2023-12-03,136.1,Headphones
5547,1168,2025-12-13,248.94,Headphones
5548,1168,2024-02-11,45.89,Charger
5549,1168,2023-06-25,182.53,Webcam
5550,1168,2024-09-28,62.47,Mouse
5551,1168,2025-01-18,249.46,Monitor
5552,1168,2025-04-27,455.65,Tablet
5553,1168,2023-07-06,343.51,Speaker
5554,1169,2023-08-27,50.03,Charger
5555,1169,2025-01-07,126.01,Headphones
5556,1169,2025-03-05,450.47,Speaker
5557,1170,2025-11-20,141.2,Mouse
5558,1170,2025-03-26,35.24,Mouse
5559,1170,2023-10-10,46.2,Webcam
5560,1170,2023-11-04,185.09,Headphones
5561,1170,2023-05-15,327.66,Tablet
5562,1170,2023-02-09,80.39,Charger
5563,1170,2023-09-26,90.51,Mouse
5564,1170,2025-10-07,102.74,Headphones
5565,1170,2023-06-11,109.66,Keyboard
5566,1171,2025-02-20,122.22,Webcam
5567,1171,2025-07-21,60.1,Charger
5568,1171,2025-05-01,1949.52,Laptop
5569,1171,2023-10-29,285.75,Phone
5570,1171,2023-06-26,2364.29,Laptop
5571,1172,2025-09-20,1363.56,Laptop
5572,1172,2023-11-15,513.29,Phone
5573,1172,2024-02-28,64.51,Keyboard
5574,1172,2025-04-04,772.67,Tablet
5575,1173,2024-11-01,92.29,Charger
5576,1173,2023-10-12,91.88,Charger
5577,1173,2025-06-26,163.52,Webcam
5578,1173,2025-05-16,338.33,Tablet
5579,1174,2024-06-30,1002.34,Phone
5580,1174,2025-02-20,735.53,Tablet
5581,1174,2025-12-20,256.12,Tablet
5582,1174,2025-08-18,732.31,Phone
5583,1174,2024-11-29,49.82,Charger
5584,1175,2024-01-17,582.97,Monitor
5585,1176,2024-11-10,391.64,Headphones
5586,1176,2024-01-13,740.97,Tablet
5587,1176,2025-05-05,955.67,Phone
5588,1177,2024-01-31,76.76,Mouse
5589,1177,2023-07-16,1796.5,Laptop
5590,1177,2025-03-29,188.26,Keyboard
5591,1177,2023-10-21,63.61,Charger
5592,1177,2025-05-12,272.44,Webcam
5593,1177,2025-12-12,286.12,Webcam
5594,1178,2024-05-27,44.23,Charger
5595,1178,2024-10-14,197.93,Keyboard
5596,1178,2023-03-05,41.71,Keyboard
5597,1178,2024-06-27,555.62,Tablet
5598,1178,2024-01-09,138.35,Mouse
5599,1178,2025-06-26,1192.9,Phone
5600,1179,2024-12-17,79.7,Keyboard
5601,1179,2023-02-23,554.71,Phone
5602,1179,2025-02-22,44.15,Webcam
5603,1179,2026-01-14,50.51,Charger
5604,1179,2025-07-21,387.39,Tablet
5605,1180,2025-05-14,234.42,Monitor
5606,1181,2025-10-04,1632.34,Laptop
5607,1181,2024-11-14,183.81,Tablet
5608,1181,2024-10-05,295.18,Headphones
5609,1181,2025-12-11,414.25,Monitor
5610,1182,2023-07-22,57.25,Mouse
5611,1182,2024-12-23,625.0,Monitor
5612,1182,2025-01-31,211.45,Webcam
5613,1182,2026-01-10,123.72,Keyboard
5614,1182,2023-04-23,716.83,Tablet
5615,1182,2024-10-05,15.91,Charger
5616,1182,2025-02-28,16.63,Charger
5617,1183,2024-01-20,64.38,Mouse
5618,1184,2024-10-09,587.8,Monitor
5619,1184,2025-04-03,92.35,Keyboard
5620,1184,2023-09-03,434.13,Speaker
5621,1184,2023-02-12,67.01,Mouse
5622,1184,2024-08-08,52.5,Keyboard
5623,1184,2023-01-22,152.25,Keyboard
5624,1184,2024-08-25,136.81,Speaker
5625,1184,2025-05-07,286.67,Monitor
5626,1185,2023-08-30,1005.48,Phone
5627,1185,2023-05-30,176.45,Keyboard
5628,1185,2025-11-07,223.01,Phone
5629,1185,2023-10-11,674.05,Tablet
5630,1185,2023-10-26,442.96,Phone
5631,1185,2024-01-01,392.7,Tablet
5632,1185,2025-09-22,521.74,Tablet
5633,1185,2024-07-14,322.61,Headphones
5634,1185,2024-06-11,209.65,Phone
5635,1186,2025-11-30,2052.06,Laptop
5636,1186,2023-09-23,177.93,Keyboard
5637,1187,2023-06-01,204.06,Webcam
5638,1187,2024-09-21,163.64,Keyboard
5639,1187,2025-12-08,812.57,Phone
5640,1188,2025-11-08,1997.05,Laptop
5641,1188,2024-08-09,371.3,Headphones
5642,1188,2023-02-11,385.57,Phone
5643,1188,2024-06-22,203.84,Phone
5644,1189,2025-05-05,2018.86,Laptop
5645,1189,2024-12-13,54.86,Mouse
5646,1189,2023-06-30,136.69,Speaker
5647,1189,2025-12-20,297.88,Headphones
5648,1189,2024-03-05,197.42,Webcam
5649,1190,2024-10-09,454.99,Tablet
5650,1190,2025-06-21,88.53,Charger
5651,1190,2023-09-09,1552.28,Laptop
5652,1191,2023-05-12,142.14,Headphones
5653,1191,2025-04-10,308.95,Speaker
5654,1191,2025-10-26,294.99,Headphones
5655,1192,2023-10-16,388.2,Phone
5656,1192,2023-05-12,158.57,Keyboard
5657,1192,2025-06-23,106.85,Headphones
5658,1192,2023-08-22,40.22,Charger
5659,1193,2024-06-10,199.28,Headphones
5660,1194,2025-06-19,155.03,Keyboard
5661,1194,2024-09-28,53.14,Speaker
5662,1194,2024-12-28,297.01,Monitor
5663,1194,2025-07-30,192.02,Tablet
5664,1194,2023-03-21,693.92,Phone
5665,1194,2025-06-03,1853.74,Laptop
5666,1195,2025-07-24,43.12,Webcam
5667,1195,2025-04-27,518.4,Phone
5668,1195,2025-12-13,148.67,Keyboard
5669,1195,2024-03-11,72.65,Charger
5670,1195,2024-01-19,769.2,Phone
5671,1196,2024-11-16,106.63,Keyboard
5672,1196,2025-09-13,136.32,Webcam
5673,1196,2025-08-21,634.39,Monitor
5674,1196,2025-05-09,122.81,Keyboard
5675,1197,2024-04-11,177.75,Tablet
5676,1197,2025-05-17,99.65,Keyboard
5677,1197,2023-02-13,124.34,Webcam
5678,1197,2023-09-21,74.91,Mouse
5679,1198,2023-08-04,157.57,Webcam
5680,1198,2023-03-18,629.61,Tablet
5681,1198,2024-06-16,68.74,Mouse
5682,1199,2023-03-12,94.85,Keyboard
5683,1199,2025-08-16,409.62,Tablet
5684,1199,2025-12-28,1538.45,Laptop
5685,1199,2024-01-10,248.18,Tablet
5686,1199,2025-11-12,291.05,Tablet
5687,1199,2025-05-10,1465.2,Laptop
5688,1200,2024-11-21,326.08,Tablet
5689,1200,2025-08-05,57.59,Headphones
5690,1200,2025-12-28,32.16,Mouse
5691,1200,2024-02-12,174.95,Speaker
5692,1200,2025-03-17,220.29,Headphones
5693,1201,2024-04-16,466.77,Tablet
5694,1201,2025-10-22,1400.73,Laptop
5695,1201,2023-08-08,266.91,Phone
5696,1201,2024-04-26,150.02,Keyboard
5697,1202,2025-08-16,39.59,Charger
5698,1202,2024-06-26,231.57,Headphones
5699,1203,2025-08-23,43.37,Webcam
5700,1203,2025-03-24,542.06,Monitor
5701,1203,2025-05-27,137.18,Keyboard
5702,1204,2025-09-22,51.46,Charger
5703,1204,2023-05-01,799.12,Phone
5704,1204,2025-10-20,176.85,Speaker
5705,1204,2023-05-29,167.21,Keyboard
5706,1204,2024-04-03,390.22,Tablet
5707,1205,2024-07-10,136.2,Webcam
5708,1205,2024-12-20,123.31,Headphones
5709,1205,2025-09-17,147.01,Keyboard
5710,1205,2025-05-15,137.76,Keyboard
5711,1205,2025-03-17,244.57,Webcam
5712,1206,2024-12-30,203.34,Speaker
5713,1206,2023-03-15,148.72,Keyboard
5714,1206,2026-01-03,777.56,Tablet
5715,1206,2025-11-01,97.55,Charger
5716,1207,2024-12-04,334.66,Headphones
5717,1207,2023-06-10,221.01,Headphones
5718,1207,2024-07-26,271.54,Webcam
5719,1207,2023-10-24,116.86,Keyboard
5720,1207,2024-01-19,584.14,Phone
5721,1208,2025-05-13,555.34,Tablet
5722,1208,2024-10-03,729.24,Phone
5723,1208,2024-12-14,196.68,Webcam
5724,1208,2024-09-16,146.85,Monitor
5725,1208,2025-01-29,118.84,Mouse
5726,1208,2023-11-19,598.34,Monitor
5727,1208,2025-05-05,174.12,Keyboard
5728,1208,2025-11-04,1605.37,Laptop
5729,1209,2023-11-05,170.22,Keyboard
5730,1209,2023-02-28,186.09,Webcam
5731,1209,2025-09-01,769.67,Monitor
5732,1209,2024-12-21,296.17,Webcam
5733,1209,2024-03-21,90.07,Charger
5734,1210,2024-09-01,338.45,Headphones
5735,1210,2023-05-20,385.2,Headphones
5736,1210,2025-08-29,66.43,Charger
5737,1210,2023-04-27,613.39,Monitor
5738,1210,2025-09-20,233.23,Headphones
5739,1211,2025-11-15,69.22,Mouse
5740,1211,2025-01-04,1306.9,Laptop
5741,1211,2025-02-25,100.42,Headphones
5742,1212,2025-08-24,849.0,Laptop
5743,1212,2025-04-24,21.02,Mouse
5744,1212,2025-02-22,241.71,Webcam
5745,1212,2024-09-07,440.35,Tablet
5746,1213,2025-05-09,237.2,Webcam
5747,1213,2023-09-08,1136.9,Phone
5748,1213,2025-09-13,111.75,Webcam
5749,1214,2025-06-29,53.53,Charger
5750,1214,2024-11-27,531.21,Tablet
5751,1214,2025-03-14,192.54,Keyboard
5752,1214,2025-03-01,252.42,Phone
5753,1214,2023-09-15,123.94,Keyboard
5754,1215,2023-08-08,87.02,Mouse
5755,1215,2024-05-30,100.49,Mouse
5756,1215,2025-03-30,34.92,Mouse
5757,1216,2025-07-03,86.07,Charger
5758,1216,2023-11-19,1894.16,Laptop
5759,1216,2025-02-24,126.15,Keyboard
5760,1216,2023-03-19,18.35,Charger
5761,1216,2025-10-14,75.14,Speaker
5762,1216,2025-04-24,472.84,Tablet
5763,1217,2024-05-27,722.78,Phone
5764,1217,2025-12-12,82.15,Headphones
5765,1217,2025-04-12,195.29,Keyboard
5766,1217,2023-01-20,43.8,Keyboard
5767,1217,2024-09-29,157.64,Keyboard
5768,1217,2025-10-14,144.15,Webcam
5769,1218,2023-11-04,1691.95,Laptop
5770,1218,2025-12-13,107.24,Mouse
5771,1218,2025-09-16,420.28,Speaker
5772,1218,2024-01-22,206.97,Headphones
5773,1219,2024-08-13,259.18,Monitor
5774,1219,2023-04-09,1896.09,Laptop
5775,1219,2026-01-03,60.9,Speaker
5776,1219,2024-03-12,217.54,Headphones
5777,1219,2023-03-06,1172.3,Laptop
5778,1219,2025-11-14,382.49,Headphones
5779,1219,2024-07-31,475.38,Tablet
5780,1219,2024-09-16,95.88,Keyboard
5781,1219,2024-09-01,12.7,Mouse
5782,1220,2025-09-07,444.56,Monitor
5783,1220,2024-06-17,87.0,Mouse
5784,1220,2025-12-19,1140.21,Laptop
5785,1220,2024-12-28,1155.02,Laptop
5786,1220,2025-06-21,56.77,Charger
5787,1220,2023-03-19,149.31,Keyboard
5788,1220,2023-03-07,89.94,Charger
5789,1220,2025-11-29,454.36,Speaker
5790,1221,2023-07-31,53.31,Speaker
5791,1221,2023-10-06,38.92,Charger
5792,1221,2024-03-28,218.44,Speaker
5793,1221,2025-05-09,32.38,Mouse
5794,1221,2023-10-19,313.96,Headphones
5795,1222,2024-07-04,334.14,Monitor
5796,1222,2024-08-22,182.65,Keyboard
5797,1222,2024-03-10,26.68,Mouse
5798,1222,2024-02-13,416.15,Monitor
5799,1222,2023-10-29,196.88,Webcam
5800,1222,2025-04-11,396.51,Speaker
5801,1223,2024-09-20,122.65,Mouse
5802,1223,2025-01-03,120.05,Headphones
5803,1223,2025-07-29,77.53,Charger
5804,1223,2024-09-22,683.05,Monitor
5805,1223,2023-11-19,360.33,Headphones
5806,1224,2023-08-25,352.66,Monitor
5807,1224,2024-07-20,1901.31,Laptop
5808,1224,2025-08-25,248.4,Headphones
5809,1224,2024-04-19,251.76,Monitor
5810,1224,2023-11-03,1326.83,Laptop
5811,1224,2025-10-06,340.36,Headphones
5812,1225,2024-02-06,110.8,Mouse
5813,1225,2025-09-29,295.9,Webcam
5814,1225,2023-08-13,79.08,Charger
5815,1225,2025-12-15,164.85,Webcam
5816,1225,2025-04-25,39.25,Charger
5817,1225,2025-07-01,77.19,Headphones
5818,1226,2024-03-12,1084.41,Phone
5819,1226,2024-09-17,1852.77,Laptop
5820,1226,2023-12-30,2409.54,Laptop
5821,1227,2023-11-17,112.02,Mouse
5822,1227,2025-05-16,213.2,Tablet
5823,1227,2025-06-26,66.6,Keyboard
5824,1227,2023-06-28,389.83,Headphones
5825,1227,2024-06-30,42.94,Keyboard
5826,1227,2024-10-08,101.51,Mouse
5827,1228,2023-10-01,639.31,Monitor
5828,1228,2024-02-28,502.05,Phone
5829,1228,2023-05-22,419.85,Monitor
5830,1228,2025-12-17,92.11,Headphones
5831,1229,2025-12-11,2296.49,Laptop
5832,1230,2024-06-11,85.39,Webcam
5833,1231,2023-11-04,266.15,Webcam
5834,1231,2025-04-26,74.07,Charger
5835,1231,2024-06-26,289.05,Monitor
5836,1231,2025-02-07,55.78,Charger
5837,1231,2023-10-22,290.06,Tablet
5838,1231,2024-07-05,104.92,Mouse
5839,1231,2024-09-14,863.17,Laptop
5840,1231,2023-10-06,126.26,Mouse
5841,1232,2025-06-30,34.5,Mouse
5842,1232,2023-10-12,1780.49,Laptop
5843,1232,2024-10-07,1916.24,Laptop
5844,1232,2025-07-22,596.93,Monitor
5845,1232,2023-12-29,92.7,Webcam
5846,1232,2026-01-02,117.09,Monitor
5847,1232,2023-12-30,774.23,Monitor
5848,1233,2024-07-05,2492.92,Laptop
5849,1233,2025-04-20,2284.99,Laptop
5850,1233,2025-08-20,88.25,Mouse
5851,1233,2025-12-20,245.91,Webcam
5852,1233,2024-08-15,1287.08,Laptop
5853,1233,2023-06-26,798.05,Phone
5854,1234,2024-01-01,253.39,Webcam
5855,1234,2025-03-12,123.75,Speaker
5856,1234,2023-07-02,153.45,Keyboard
5857,1234,2025-06-06,115.56,Speaker
5858,1234,2024-09-17,99.19,Keyboard
5859,1234,2024-08-14,49.15,Charger
5860,1234,2024-08-09,295.71,Webcam
5861,1234,2023-02-27,203.34,Monitor
5862,1235,2025-10-18,233.52,Speaker
5863,1235,2025-02-17,22.1,Mouse
5864,1236,2025-04-04,719.34,Monitor
5865,1237,2024-03-02,157.2,Webcam
5866,1237,2024-09-10,437.81,Speaker
5867,1237,2025-06-04,728.33,Tablet
5868,1238,2024-06-05,116.08,Keyboard
5869,1238,2023-02-12,539.22,Tablet
5870,1238,2025-08-23,334.71,Speaker
5871,1238,2024-05-30,703.21,Tablet
5872,1238,2025-02-14,26.86,Charger
5873,1238,2025-12-10,338.64,Headphones
5874,1238,2024-04-09,21.44,Mouse
5875,1239,2024-02-29,294.8,Speaker
5876,1239,2024-01-02,96.72,Speaker
5877,1239,2023-01-30,1233.02,Laptop
5878,1240,2023-11-16,349.09,Speaker
5879,1240,2024-05-09,630.81,Tablet
5880,1240,2025-09-20,113.16,Keyboard
5881,1240,2025-09-13,154.42,Keyboard
5882,1240,2023-07-24,123.24,Keyboard
5883,1241,2025-12-03,40.67,Mouse
5884,1241,2025-03-24,157.47,Keyboard
5885,1242,2025-07-03,425.81,Phone
5886,1242,2023-05-14,80.48,Webcam
5887,1242,2023-07-13,300.67,Headphones
5888,1242,2025-02-04,409.97,Speaker
5889,1242,2025-08-06,77.53,Webcam
5890,1242,2025-02-09,894.94,Phone
5891,1242,2023-10-02,269.28,Monitor
5892,1243,2023-04-01,337.21,Speaker
5893,1244,2023-11-24,58.23,Headphones
5894,1244,2025-04-08,1302.83,Laptop
5895,1244,2026-01-17,115.0,Headphones
5896,1244,2024-06-20,267.02,Phone
5897,1244,2025-07-11,287.26,Webcam
5898,1244,2024-01-20,142.28,Mouse
5899,1244,2024-03-12,11.48,Mouse
5900,1245,2023-03-18,65.44,Keyboard
5901,1245,2023-06-01,96.7,Mouse
5902,1245,2024-08-06,205.16,Webcam
5903,1246,2023-12-11,18.56,Charger
5904,1246,2024-09-22,294.02,Webcam
5905,1246,2024-05-10,123.1,Webcam
5906,1247,2023-06-05,115.41,Mouse
5907,1247,2024-06-07,622.7,Phone
5908,1247,2024-04-19,67.72,Charger
5909,1247,2024-12-23,191.35,Keyboard
5910,1247,2023-07-05,298.61,Webcam
5911,1247,2024-06-09,15.41,Mouse
5912,1247,2024-06-11,237.35,Webcam
5913,1247,2023-11-29,674.87,Phone
5914,1248,2023-07-04,91.42,Speaker
5915,1248,2023-12-21,303.5,Headphones
5916,1248,2023-10-15,654.69,Phone
5917,1248,2024-08-09,71.03,Keyboard
5918,1248,2025-09-07,48.93,Webcam
5919,1249,2023-12-18,96.3,Webcam
5920,1249,2024-10-31,23.29,Mouse
5921,1249,2025-01-27,535.73,Tablet
5922,1250,2025-04-12,2390.41,Laptop
5923,1250,2023-06-19,57.97,Webcam
5924,1250,2024-01-23,451.07,Tablet
5925,1250,2024-11-11,48.0,Charger
5926,1250,2024-12-13,344.17,Speaker
5927,1250,2024-05-25,1230.45,Laptop
5928,1250,2023-03-31,898.22,Phone
5929,1250,2023-02-12,85.22,Webcam
5930,1250,2025-09-09,116.28,Webcam
5931,1251,2024-03-06,102.54,Keyboard
5932,1251,2023-09-08,779.57,Tablet
5933,1251,2026-01-05,399.12,Phone
5934,1251,2025-10-14,104.75,Webcam
5935,1251,2023-07-07,118.6,Mouse
5936,1251,2024-04-03,652.1,Tablet
5937,1252,2023-06-03,1313.87,Laptop
5938,1252,2023-03-14,169.02,Headphones
5939,1252,2024-07-21,86.87,Charger
5940,1252,2023-10-21,299.84,Headphones
5941,1252,2024-12-28,301.54,Phone
5942,1252,2024-09-04,235.8,Tablet
5943,1253,2025-09-01,1544.77,Laptop
5944,1253,2025-04-20,165.04,Keyboard
5945,1253,2023-07-27,12.88,Mouse
5946,1253,2026-01-04,453.96,Speaker
5947,1253,2025-07-26,137.92,Keyboard
5948,1253,2025-04-11,618.62,Phone
5949,1253,2025-01-22,1274.13,Laptop
5950,1253,2025-06-09,365.92,Speaker
5951,1254,2023-04-22,265.18,Phone
5952,1254,2025-08-15,714.45,Monitor
5953,1254,2023-08-11,110.69,Keyboard
5954,1254,2025-01-30,463.67,Speaker
5955,1255,2023-01-29,224.11,Phone
5956,1255,2024-03-16,770.42,Phone
5957,1255,2024-08-01,206.14,Headphones
5958,1255,2023-08-08,217.99,Speaker
5959,1255,2024-01-19,434.52,Monitor
5960,1255,2025-03-27,528.38,Tablet
5961,1255,2025-04-16,759.67,Phone
5962,1255,2025-06-03,120.86,Headphones
5963,1255,2024-07-13,193.25,Monitor
5964,1256,2024-10-04,11.57,Mouse
5965,1256,2023-09-28,1667.33,Laptop
5966,1257,2023-08-19,509.9,Monitor
5967,1257,2024-06-16,1315.69,Laptop
5968,1257,2025-06-02,357.69,Tablet
5969,1257,2024-11-14,351.2,Headphones
5970,1257,2024-10-26,116.03,Headphones
5971,1257,2023-04-19,164.35,Webcam
5972,1257,2024-06-06,84.67,Headphones
5973,1257,2025-07-13,87.42,Mouse
5974,1258,2025-03-15,436.41,Speaker
5975,1258,2024-10-25,346.11,Phone
5976,1258,2024-12-17,707.6,Tablet
5977,1258,2025-05-05,709.77,Tablet
5978,1258,2024-12-05,677.69,Phone
5979,1259,2024-03-28,310.59,Tablet
5980,1259,2024-04-26,127.57,Mouse
5981,1259,2023-10-06,189.39,Keyboard
5982,1259,2023-08-21,384.47,Monitor
5983,1259,2025-02-22,16.01,Mouse
5984,1260,2024-06-26,162.71,Keyboard
5985,1260,2025-03-21,1127.43,Laptop
5986,1260,2024-06-25,96.43,Keyboard
5987,1260,2025-11-23,86.09,Charger
5988,1261,2024-03-28,199.87,Webcam
5989,1261,2025-05-08,449.93,Speaker
5990,1261,2025-09-27,306.87,Tablet
5991,1261,2024-06-29,179.43,Speaker
5992,1261,2025-07-20,632.74,Phone
5993,1262,2024-11-04,1509.44,Laptop
5994,1262,2024-08-06,88.18,Speaker
5995,1262,2024-05-25,652.4,Tablet
5996,1262,2025-08-29,1428.19,Laptop
5997,1262,2024-04-10,49.32,Mouse
5998,1262,2023-10-22,81.59,Keyboard
5999,1262,2025-03-08,322.38,Speaker
6000,1262,2023-08-07,698.77,Monitor
6001,1262,2024-05-06,172.97,Webcam
6002,1262,2025-08-30,116.04,Mouse
6003,1263,2023-07-22,465.55,Speaker
6004,1263,2023-05-27,65.94,Charger
6005,1263,2025-12-30,26.67,Charger
6006,1263,2024-11-14,45.47,Keyboard
6007,1263,2024-06-18,293.56,Webcam
6008,1263,2023-02-27,282.65,Speaker
6009,1264,2023-08-18,451.59,Phone
6010,1264,2023-01-28,753.91,Monitor
6011,1265,2023-03-21,159.57,Headphones
6012,1265,2023-03-26,184.23,Keyboard
6013,1265,2023-09-18,31.26,Charger
6014,1265,2024-05-09,234.29,Monitor
6015,1265,2024-08-19,118.0,Keyboard
6016,1265,2025-10-07,48.99,Mouse
6017,1265,2024-01-10,51.03,Charger
6018,1266,2025-07-17,318.91,Headphones
6019,1266,2025-10-20,671.46,Tablet
6020,1267,2024-01-14,151.15,Keyboard
6021,1267,2023-05-12,194.51,Speaker
6022,1267,2024-01-21,191.25,Webcam
6023,1267,2023-08-10,226.19,Tablet
6024,1268,2025-10-13,547.02,Monitor
6025,1268,2023-07-17,259.35,Headphones
6026,1268,2024-06-08,61.12,Keyboard
6027,1269,2024-05-26,187.07,Headphones
6028,1269,2023-05-06,752.74,Monitor
6029,1269,2023-12-08,179.73,Webcam
6030,1270,2023-01-27,315.57,Tablet
6031,1270,2024-06-05,452.54,Phone
6032,1271,2024-06-30,10.46,Mouse
6033,1271,2025-02-03,334.2,Headphones
6034,1271,2023-03-12,749.46,Monitor
6035,1271,2025-04-08,283.04,Webcam
6036,1271,2023-12-02,312.61,Speaker
6037,1271,2025-09-28,457.78,Monitor
6038,1271,2025-09-28,37.89,Mouse
6039,1271,2024-11-10,2468.68,Laptop
6040,1271,2025-05-31,194.77,Webcam
6041,1272,2023-10-28,153.66,Webcam
6042,1272,2025-12-13,50.31,Keyboard
6043,1272,2023-06-23,229.9,Tablet
6044,1272,2024-04-04,869.76,Laptop
6045,1273,2024-05-04,170.79,Speaker
6046,1273,2024-04-04,1125.75,Phone
6047,1273,2025-04-05,38.68,Mouse
6048,1273,2025-04-13,20.09,Charger
6049,1273,2025-09-03,537.61,Phone
6050,1273,2024-09-05,76.16,Charger
6051,1274,2024-09-09,400.86,Monitor
6052,1274,2025-07-17,127.15,Headphones
6053,1274,2025-09-08,63.5,Charger
6054,1274,2025-02-19,749.5,Monitor
6055,1274,2023-08-30,172.93,Keyboard
6056,1275,2025-03-05,159.6,Keyboard
6057,1275,2025-12-26,673.71,Tablet
6058,1275,2023-12-29,38.44,Mouse
6059,1275,2024-11-06,16.48,Charger
6060,1275,2024-12-16,209.27,Tablet
6061,1275,2025-10-05,98.19,Charger
6062,1276,2024-12-04,666.69,Monitor
6063,1276,2024-04-17,295.68,Phone
6064,1276,2025-10-14,40.94,Mouse
6065,1276,2024-10-22,198.5,Webcam
6066,1276,2023-09-08,746.46,Tablet
6067,1276,2023-01-28,175.17,Monitor
6068,1276,2023-08-08,284.91,Headphones
6069,1277,2024-08-10,72.46,Mouse
6070,1278,2025-03-29,85.13,Headphones
6071,1278,2026-01-16,608.53,Phone
6072,1278,2023-10-06,155.06,Webcam
6073,1278,2024-08-13,129.08,Mouse
6074,1278,2024-04-10,13.22,Mouse
6075,1278,2023-12-09,243.59,Monitor
6076,1279,2023-05-07,204.03,Speaker
6077,1279,2025-04-14,1648.35,Laptop
6078,1279,2023-12-24,47.97,Charger
6079,1280,2023-10-14,197.7,Webcam
6080,1280,2025-05-12,54.57,Keyboard
6081,1281,2023-07-02,33.57,Mouse
6082,1281,2023-08-14,39.0,Mouse
6083,1281,2023-11-10,90.06,Keyboard
6084,1281,2023-04-26,274.14,Monitor
6085,1281,2023-08-03,728.92,Monitor
6086,1281,2023-11-25,94.06,Mouse
6087,1281,2025-08-18,289.77,Webcam
6088,1281,2023-08-29,35.75,Charger
6089,1281,2025-10-17,652.25,Phone
6090,1282,2023-01-30,1461.08,Laptop
6091,1282,2025-09-18,91.12,Keyboard
6092,1282,2024-05-06,1634.63,Laptop
6093,1282,2025-09-14,276.39,Webcam
6094,1282,2023-06-11,637.36,Phone
6095,1282,2023-04-20,68.85,Keyboard
6096,1282,2024-08-26,184.97,Keyboard
6097,1283,2023-01-31,348.78,Headphones
6098,1283,2023-06-07,319.6,Speaker
6099,1283,2025-04-05,346.07,Headphones
6100,1283,2024-02-03,61.04,Mouse
6101,1284,2024-10-25,81.49,Headphones
6102,1284,2024-03-01,210.04,Tablet
6103,1284,2025-02-17,72.53,Speaker
6104,1284,2023-09-24,725.25,Phone
6105,1284,2023-12-01,417.17,Monitor
6106,1284,2025-05-26,199.14,Monitor
6107,1285,2025-01-07,298.91,Tablet
6108,1286,2024-07-07,216.64,Monitor
6109,1286,2023-02-25,431.82,Phone
6110,1286,2025-04-25,820.94,Phone
6111,1286,2023-10-02,70.64,Charger
6112,1286,2025-01-20,337.36,Tablet
6113,1286,2024-10-07,284.92,Webcam
6114,1287,2025-04-03,260.92,Headphones
6115,1287,2023-06-03,267.38,Phone
6116,1287,2025-11-17,469.04,Phone
6117,1287,2024-12-27,497.07,Tablet
6118,1287,2023-10-20,183.89,Webcam
6119,1287,2023-10-26,152.95,Keyboard
6120,1288,2024-07-15,496.88,Tablet
6121,1288,2025-02-02,309.67,Tablet
6122,1288,2025-01-09,1353.31,Laptop
6123,1289,2024-05-31,1651.55,Laptop
6124,1289,2024-02-27,1469.47,Laptop
6125,1289,2024-08-05,181.42,Tablet
6126,1289,2025-06-10,700.25,Tablet
6127,1289,2025-09-20,351.59,Headphones
6128,1290,2024-03-06,127.56,Keyboard
6129,1290,2025-02-08,423.68,Monitor
6130,1290,2023-08-17,85.54,Webcam
6131,1290,2024-08-29,913.43,Phone
6132,1290,2023-09-16,566.09,Tablet
6133,1290,2025-06-24,914.03,Laptop
6134,1291,2023-03-10,177.51,Webcam
6135,1291,2024-06-07,216.16,Webcam
6136,1291,2023-08-28,87.04,Mouse
6137,1291,2025-09-05,134.43,Mouse
6138,1292,2023-06-08,290.15,Webcam
6139,1292,2025-03-22,209.27,Speaker
6140,1292,2025-11-24,64.09,Charger
6141,1292,2024-12-23,115.23,Mouse
6142,1292,2024-09-04,471.59,Speaker
6143,1293,2025-11-05,673.15,Tablet
6144,1293,2025-05-28,75.7,Headphones
6145,1293,2024-01-28,173.13,Keyboard
6146,1293,2023-06-26,804.4,Phone
6147,1293,2024-09-19,63.56,Mouse
6148,1293,2023-04-11,361.54,Monitor
6149,1293,2025-05-21,112.83,Keyboard
6150,1294,2023-10-28,1166.47,Laptop
6151,1294,2024-12-01,442.46,Tablet
6152,1294,2023-07-25,82.19,Charger
6153,1294,2025-10-17,571.9,Tablet
6154,1294,2025-01-16,377.45,Monitor
6155,1294,2023-10-18,160.65,Tablet
6156,1294,2023-04-27,366.28,Headphones
6157,1294,2024-12-29,440.74,Monitor
6158,1294,2025-12-21,225.35,Webcam
6159,1295,2023-12-19,420.27,Tablet
